,NASDAQ,AAPl,MSFT,GOOG,AMZN,NVDA,TSLA,META,AVGO,COST,PEP,AMGN,TXN,AMD,TMUS,NFLX,CMCSA,AZN,CSCO,ASML,ADBE,INTC,INTU,SNY,KHC,HON,QCOM,AMAT,BKNG,SBUX,ISRG,ADP,MDLZ,MAR,VRTX,REGN,ADI,ORLY,LRCX,MU,ATVI,CME,PANW,EQIX,SNPS,CHTR,NTES,MELI,PYPL,CDNS,CSX
4/25/2019 16:00:00,8118.68,51.32,129.15,63.17,95.11,46.73,16.51,193.26,311.82,245.6,126.13,182.47,117.17,27.66,72.71,368.33,42.93,39.06,56.33,206.21,277.66,57.61,263.84,41.21,32.52,170.42,85.07,44.45,1866.26,77.11,172.59,163.86,50.01,135.68,174.61,349.99,115.02,380,205.08,42.75,47.41,178.01,81.82,453.89,119.7,366.76,55.59,487.57,110.22,67.49,26.18
4/26/2019 16:00:00,8146.4,51.08,129.89,63.61,97.53,44.52,15.68,191.49,310.41,243.82,126.4,177.47,117.21,27.88,72.92,374.85,43.08,37.99,55.88,207.2,281.96,52.43,253.58,42.62,33.06,172.25,86.64,44.66,1868,77.45,173.04,163.7,50.29,136.45,172.85,343.66,114.44,379.96,206.39,42.1,48.15,179.01,81.95,453.05,120.12,370.15,56.15,489.52,110.56,68.22,26.39
4/29/2019 16:00:00,8161.85,51.15,129.77,64.38,96.92,44.83,16.1,194.78,312.72,244.28,126.69,176.36,116.7,27.69,73.6,371.83,43.45,38.18,56.13,206.41,286.14,51.11,247.73,43.35,33.27,172.55,87.25,44.24,1876.32,76.91,170.11,162.99,50.53,135.97,172.52,344.15,113.88,375,206.12,42.11,48.4,177.53,83.07,448.81,119.86,370.97,56.73,494.16,112.44,68.18,26.46
4/30/2019 16:00:00,8095.39,50.17,130.6,59.42,96.33,45.25,15.91,193.4,318.4,245.53,128.05,179.76,117.83,27.63,72.99,370.54,43.53,37.66,55.95,208.82,289.25,51.04,251.06,43.73,33.24,173.63,86.13,44.07,1854.99,77.68,170.21,164.39,50.85,136.42,168.98,343.14,116.24,378.57,207.43,42.06,48.21,178.9,82.94,454.7,121.08,371.19,56.91,484.14,112.77,69.38,26.54
5/1/2019 16:00:00,8049.64,52.63,127.88,58.4,95.58,45.12,15.6,193.03,318.9,241.59,127.24,178.3,116.29,26.81,73.58,378.81,43.42,37.35,55.58,206.39,283.35,50.76,243.85,43.41,32.99,170.94,86.37,43.38,1829.52,77.52,165.68,157.48,51.64,138.86,172.6,340.79,114.7,373.55,203.96,41.9,48.56,175.3,82.13,450.01,120.09,371.04,57.07,484.73,110.94,68.54,26.38
5/2/2019 16:00:00,8036.77,52.29,126.21,58.13,95.04,45.8,16.27,192.53,315.82,242.69,126.83,180.48,117.46,28.29,73.61,379.06,42.65,37.62,54.94,205.93,279.64,50.55,245.95,43.36,32.18,171.38,87.14,43.7,1808,77.47,167.37,158.42,51.48,136.89,169.54,335.41,116.96,381.03,206.84,42.56,49.55,172.8,82.24,465.01,120.7,370.41,56.08,482.35,109.7,69.45,26.3
5/3/2019 16:00:00,8164,52.94,128.9,59.27,98.12,45.75,17,195.47,315.71,244.62,127.67,181.47,117.47,28.22,74.74,385.03,43.29,38.41,54.94,208.68,285.58,51.75,248.86,43.68,32.58,173.54,89.29,43.96,1824.07,78.05,169.31,160.19,51.76,140.14,173.87,336.89,116.95,375.79,207.78,43.33,47.15,173.91,83.59,476.99,121.65,377.68,57.09,578.94,111.96,70.27,26.84
5/6/2019 16:00:00,8123.29,52.12,128.15,59.47,97.53,44.96,17.02,193.88,311.57,244.23,127.27,181.17,115.86,27.42,74.46,378.67,43.3,38.35,54.59,205.17,283.66,51.22,248.48,43.41,32.77,172.61,88.25,43.11,1800.51,78.06,169.49,160.25,51.6,137.75,174.76,344.23,114.93,375.76,204.54,42.13,48.16,178.15,82.61,478.53,121.53,376.28,56.28,567.69,110.85,70,26.69
5/7/2019 16:00:00,7963.76,50.72,125.52,58.71,96.05,43.28,16.47,189.77,307.29,240.18,125.98,179.32,113.93,26.66,74,370.46,42.76,37.98,53.45,200.69,277.07,50.48,244.41,41.12,32.5,169.85,85.2,42.05,1785,77.96,163.77,158.35,51.01,135.15,170.28,322.4,113.68,368.87,199.94,40.26,46.68,178.11,79.4,474.93,119.57,374.74,52.83,539.41,108.95,68.6,26.09
5/8/2019 16:00:00,7943.32,50.73,125.51,58.31,95.89,43.48,16.32,189.54,303.39,241.34,126.02,176.14,112.56,27.09,72.63,364.37,42.55,38.3,53.47,201.43,276.77,49.24,244.12,41.13,32.43,170.36,84.54,41.58,1751.63,78.05,165.23,159.19,51.01,134.77,169.01,329,110.55,367.77,199.71,39.75,46.82,178.22,79.5,478.98,119.36,372.32,52.88,536.06,109.07,68.94,26.07
5/9/2019 16:00:00,7910.59,50.18,125.5,58.12,94.99,42.55,16.13,188.65,304.06,243.47,126.05,176.5,112.15,27.21,74.25,362.75,42.92,38.47,52.92,198.99,275.79,46.62,241.3,41.36,32.58,170.39,83.78,40.94,1736.03,77.9,165.35,160.57,51.35,135.47,169.91,324.17,110.55,367.39,198.63,39.27,46.64,180.01,79.28,476.59,118.9,374.33,52.33,542.64,109.73,68.7,26.06
5/10/2019 16:00:00,7916.94,49.3,127.13,58.21,94.5,42.21,15.97,188.34,303.96,247.02,128.01,177.31,112.6,27.96,75.23,361.04,43.15,37.65,53.36,198.74,278.48,46.2,244.63,41.09,32.65,171.63,85.84,40.8,1829.85,78.42,165.1,161.03,51.87,131.71,168.85,312.86,110.6,364.79,197.9,38.94,46.02,182.94,78.32,479.82,119.82,377.89,52.89,557.84,110.41,69.36,26.23
5/13/2019 16:00:00,7647.02,46.43,123.35,56.6,91.13,39.61,15.13,181.54,293.38,241.92,127.16,177.06,107.11,26.24,73.42,345.26,42.28,37.28,51.3,190.44,267.7,44.76,236.93,41.05,31.97,166.82,83.89,39.09,1777.26,76.68,159.58,157.26,51.19,126.01,164.61,305.15,104.23,354.85,188.3,37.38,43.41,182.3,74.83,476.24,115.9,368.89,50.91,543.03,106.83,66.9,25.59
5/14/2019 16:00:00,7734.49,47.17,124.73,56.02,92.01,40.51,15.49,180.73,302,242.73,127.41,173.87,109.04,27.32,73.6,345.61,42.91,37.82,52.02,198.04,271.86,45.17,240.99,41.05,32.27,168.16,86.13,40.01,1793.67,77.06,162.45,158.51,51.62,129.87,166.72,304.62,106.75,353.81,192.44,38.51,44.7,183.29,75.62,484,117.74,373.15,52.47,562.69,109.09,68.09,26.08
5/15/2019 16:00:00,7822.15,47.73,126.02,58.21,93.56,39.9,15.46,186.27,304.37,244.67,129.35,172.15,110.29,27.58,74.63,354.99,42.49,37.68,52.44,200.63,276.82,45.62,243.14,41.38,32.4,169.38,86.26,41.5,1789.43,77.76,163.05,159.37,51.83,131.83,166.88,305.85,107.89,353.4,195.48,38.41,46.28,181.83,73.25,486.62,120.23,377.19,52.41,572.93,111.5,68.74,25.8
5/16/2019 16:00:00,7898.05,47.52,128.93,58.95,95.38,40.05,15.22,186.99,297.29,247.44,130.27,172.87,109.21,28.01,75.38,359.31,43.19,37.8,55.93,202.14,283.55,45.53,247.55,41.66,32.46,170.79,82.81,41.66,1803.31,78.9,163.91,161.53,52.8,132.51,170.23,308.04,104.7,352.57,194.46,37.31,47.29,182.79,74.94,491.76,123.17,382.19,55.82,595.73,113.87,69.85,26.07
5/17/2019 16:00:00,7816.29,47.25,128.07,58.12,93.45,39.13,14.07,185.3,289.89,248.35,130.51,171.85,106.79,27.5,75.37,354.45,43.54,37.78,56.35,201.2,279.85,44.89,245.45,41.9,32.53,169.95,81.5,42.7,1787.29,78.91,163.38,161.72,52.23,130.91,168.73,304.94,100.83,353.02,194.16,36.06,46.39,183.85,75.21,490.28,121.39,386.41,53.31,574.57,112.8,68.66,26.13
5/20/2019 16:00:00,7702.38,45.77,126.22,56.94,92.95,37.94,13.69,182.72,272.59,248.9,129.99,167.6,104.73,26.68,78.29,348.11,42.78,37.54,56.01,190.48,275.45,43.56,243.69,41.43,31.79,168.62,76.62,40.35,1752.23,76.66,161.07,161.34,52.29,127.86,165.73,302.57,97.5,353.99,183.67,34.62,43.61,185.64,74.56,480.12,115.01,377.29,51.52,574.09,112.15,64.62,26.02
5/21/2019 16:00:00,7785.72,46.65,126.9,57.48,92.88,38.77,13.67,184.82,275.33,249.93,129.05,167.81,107,27.35,77.15,354.27,43.29,37.88,56.52,193.75,278.07,44.46,246.08,41.18,31.98,169.6,77.75,41.27,1772.19,77.53,161.19,163,52.18,129.43,169.12,309.95,99.88,362.64,186.91,35.64,43.45,186.57,75.91,484.45,115.78,379.21,52.52,572.95,112.43,65.35,26.11
5/22/2019 16:00:00,7750.84,45.7,127.67,57.57,92.98,38.05,12.85,185.32,269.22,249.51,130.07,169.87,106.78,27.41,76.35,359.73,43.3,38.61,55.69,191.53,281.82,44,247.53,42.09,31.88,169.31,69.31,40.49,1745.02,77.25,161.79,163.37,52.09,127.77,172.37,320.09,101.44,368.62,187.18,34.73,42.91,185.82,76,493.99,115.09,378.08,52.16,569.49,112.47,64.72,25.81
5/23/2019 16:00:00,7628.28,44.92,126.18,57.04,90.77,36.83,13.03,180.87,260.09,248.53,129.97,169.92,105.83,26.36,76.01,352.21,42.73,38.66,54.19,190.62,274.25,44.53,241.31,42.11,31.45,166.44,68.26,39.94,1716.93,76.41,157.93,161.13,52.04,123.91,173.01,315.26,98.73,366.14,185.45,33.82,42.19,186.8,71.93,496.26,117.01,375.51,52.03,580.67,109.9,63.72,25.13
5/24/2019 16:00:00,7637.01,44.74,126.24,56.67,91.16,36.29,12.71,181.06,255.94,247.3,129.5,169.91,105.06,26.44,77.27,354.39,42.67,39.02,54.37,189.8,274.77,44.57,257.48,42.28,31.11,166.68,66.21,39.5,1708.48,76.15,158.84,161.85,52.13,125,171.77,312.56,98.42,366.85,181.9,34,42.29,187.92,72.09,496.52,116.71,375,51.2,592.55,109.85,63.99,24.97
5/28/2019 16:00:00,7607.35,44.56,126.16,56.71,91.82,35.83,12.58,184.31,254.48,246.31,127.63,168.39,103.21,29.03,75.91,354.78,42.47,38.01,53.93,190.99,278.25,43.57,255.7,41.37,29.06,165.26,65.37,39.01,1685.8,75.7,157.07,161.73,50.97,123.7,172.76,307.93,97.11,369.3,178.92,32.94,43.5,187.26,71.49,491.23,117.88,377,50.17,600.58,111.74,63.92,24.84
5/29/2019 16:00:00,7547.31,44.35,124.94,55.82,90.96,35.09,12.66,182.19,254.12,240.69,128.17,169.69,104.15,28.09,76.13,349.19,41.92,37.53,53.18,188.56,273.38,44.23,249.62,40.82,28.68,164.37,65.76,39.37,1685.92,75.28,157.31,159.87,51.16,124.42,166.55,307.78,98.11,367.13,177.6,33.29,43.99,190.52,71.77,482.55,116.22,375.37,49.69,573.61,110.08,63.75,24.65
5/30/2019 16:00:00,7567.72,44.58,125.73,55.9,90.82,34.78,12.55,183.01,256.62,241.54,128.61,171.3,105.44,28.03,76.03,351.85,41.74,37.51,53.57,189.89,274.51,44.73,248.08,40.82,27.4,165.45,66.59,39.75,1673.06,76.17,159.07,160.91,51.25,124.65,170.26,307.96,98.06,372.31,178.62,33.32,43.56,192.36,68.1,487.31,117.04,379.22,49.85,578.29,111.41,64.32,25
5/31/2019 16:00:00,7453.15,43.77,123.68,55.18,88.75,33.87,12.34,177.47,251.64,239.58,128,172.11,104.31,27.41,73.44,343.28,41,37.38,52.03,188.05,270.9,44.04,244.85,40.43,27.65,164.31,66.82,38.69,1656.22,76.06,154.95,160.12,50.85,124.84,166.18,301.72,96.62,371.37,174.61,32.61,43.37,192.12,66.71,485.79,116.44,376.8,49.72,570.52,109.75,63.57,24.82
6/3/2019 16:00:00,7333.02,43.33,119.84,51.81,84.63,33.45,11.93,164.15,253.18,241.07,128.98,171.28,105.17,27.58,74.2,336.63,40.96,37.9,51.78,186.98,259.03,43.46,238.07,41.1,28.42,166.47,66.66,38.78,1650.46,76.22,152.76,156,51.56,124.36,166.64,303.95,96.07,374.22,172.43,32.69,42.38,193,65.57,485.58,113.41,377.65,48.93,568.77,105.52,61.7,24.84
6/4/2019 16:00:00,7527.12,44.91,123.16,52.65,86.48,35.75,12.91,167.5,265.7,245.61,129.07,168.85,109.12,29.57,75.69,353.4,41.4,38.59,53.23,190.46,268.71,44.79,247.1,41.44,28.67,168.15,68.45,40.42,1747.03,78.52,158.14,159.45,52.14,128.18,171.27,302.06,100.97,374.9,180.42,34.49,43.61,194.96,67.24,481.05,118.05,387.67,50.18,551.71,108.73,63.22,25.55
6/5/2019 16:00:00,7575.48,45.64,125.83,52.11,86.93,35.32,13.11,168.17,265.72,247.96,131.39,169.18,109.48,29.5,76.29,355.73,41.3,38.36,54.75,189.4,272.86,44.55,252.12,41.52,28.47,169.41,67.02,40.59,1765,79.96,161.69,162.65,52.94,127.55,173.27,300,99.87,379.89,182.32,33.34,44.52,199.88,66.4,495.29,120.98,384.96,49.11,569.15,110.77,64.5,26.01
6/6/2019 16:00:00,7615.55,46.31,127.82,52.22,87.72,35.95,13.73,168.33,272.79,251.21,131.98,169.04,110.19,31.82,75.95,357.13,41.15,38.83,55.1,192.76,274.8,45.1,253.2,41.91,28.62,170.26,67.59,41.38,1754.86,81.4,161.75,164.3,53.46,128.6,167.75,299.6,99.97,381.05,184.64,33.47,44.08,200.89,65.85,494.66,122.12,387.31,50.49,581.69,111.78,64.69,25.84
6/7/2019 16:00:00,7742.1,47.54,131.4,53.3,90.2,36.38,13.63,173.35,274.87,256.01,133.47,166.7,111.17,32.41,77.03,360.87,41.48,39.02,55.93,196.62,278.16,46.03,257.47,44.21,28.74,172.26,68.69,41.51,1778.29,82.48,166.35,166.92,54.02,132.52,173.51,306.72,100.69,382.26,186.68,33.99,45.38,202.11,65.18,499.6,123.9,394.04,51.65,604.49,114.02,65.57,26.02
6/10/2019 16:00:00,7823.17,48.15,132.6,54.02,93.03,37.11,14.19,174.82,280.21,256.85,133.59,172.36,112.63,33.23,76.67,352.01,41.29,39.59,56.42,198.26,280.34,46.8,260.52,43.61,30.31,171.28,70.54,43.14,1781.12,81.93,169.91,167.69,54.19,132.75,172.84,304.25,106.55,385.03,191.17,34.94,46.01,203.18,66.31,506.02,126.22,395.41,52.57,616.46,115.62,67.17,26.22
6/11/2019 16:00:00,7822.57,48.7,132.1,53.94,93.19,37.69,14.47,178.1,283.48,257.11,133.2,174.73,112.93,32.41,75.46,351.27,41.22,39.39,57.11,200.1,275.99,46.85,256.73,42.96,30.24,171.65,71.24,43.75,1803.63,82.37,168.85,165.11,53.99,134.52,172,306.84,105.17,381,189.92,34.84,46.7,198.75,66.93,504.24,126.14,391.64,53.96,613.3,114.6,68.2,26.2
6/12/2019 16:00:00,7792.72,48.55,131.49,53.85,92.77,36.55,13.95,175.04,279.73,257.23,133.14,174.55,110.34,32.18,75.38,345.56,41.45,39.93,55.86,196.82,276.84,46.32,257.39,43.26,30.13,172.9,69.59,41.5,1798.9,82.93,167.31,165.22,54.55,132.7,170.63,306.16,104.37,384.71,179.88,32.96,45.09,198.88,67.68,503.67,126.74,391.16,53.51,623.41,114.5,69.35,26.08
6/13/2019 16:00:00,7837.13,48.54,132.32,54.44,93.52,37.07,14.26,177.47,281.61,259.71,132.94,174.45,111.18,31.39,74.45,343.43,41.69,39.91,56.17,197.93,276.3,46.7,257.19,42.68,30.41,173.19,69.93,41.65,1809.52,83.35,168.53,164.45,54.65,133.62,168.89,307.42,105.78,387.57,180.19,33.38,46.05,196.74,68.49,507.3,125.98,389.72,53.48,635.59,115.72,68.1,25.88
6/14/2019 16:00:00,7796.66,48.19,132.45,54.27,93.48,36.16,14.33,181.33,265.93,260.15,132.73,175.51,107.31,30.36,74.9,339.73,42.31,39.67,54.75,192.02,274.28,46.19,254.13,42.47,30.31,172.81,68.72,41.23,1775.5,84.24,165.51,165.54,55.05,133.68,170.22,305.24,104.02,387.96,176.8,32.66,45.62,197.1,67.76,509.92,124.8,392.08,53.19,616,116.17,67.72,25.72
6/17/2019 16:00:00,7845.02,48.47,132.85,54.63,94.3,36.26,15,189.01,265.97,261.43,132.52,175.58,106.72,29.2,75.27,350.62,42.56,39.98,55.4,189.64,275.6,46.13,254.74,42.65,30.17,172.36,69.11,40.5,1781.41,83.02,169.05,165.94,54.75,132.85,173.78,310.98,105.1,383.85,172.51,32.43,45.07,194.77,68.33,511.48,124.52,394.07,52.75,618.85,117.16,67.55,25.57
6/18/2019 16:00:00,7953.88,49.61,135.16,55.18,95.07,38.22,14.98,188.47,278.05,262.74,132.06,174.62,111.04,30.45,76.44,357.12,43.25,40.95,56.05,194.72,276.78,47.37,258.22,43.11,30.27,175.75,71.96,42.31,1808.99,82.92,172.43,168.22,54.56,134.96,177.94,306.63,109.94,385.33,180.44,34.29,45.77,195.82,68.45,503.23,125.86,395.21,53.23,622.75,115.98,69.21,25.91
6/19/2019 16:00:00,7987.32,49.47,135.69,55.12,95.44,38.28,15.1,187.48,277.49,263.66,132.85,175.6,111.3,30.5,78.28,363.52,43.14,41.68,56.13,196.82,291.21,47.07,262.65,44.08,30.96,175.41,71.8,42.53,1842.06,83.81,173.98,168.25,55.06,135.68,181.75,310.83,111.04,378.99,181.42,33.94,45.33,197.32,69.71,511.17,127.65,397.75,51.99,641.39,117.14,71.44,25.8
6/20/2019 16:00:00,8051.34,49.87,136.95,55.57,95.91,38.53,14.64,189.53,279.05,267.35,134.16,176.71,112.71,30.01,77.93,365.21,43.68,41.61,57.41,201.66,302.11,47.19,266.66,43.94,31.13,176.29,72.74,43.21,1861.31,84.69,177.68,169.61,55.46,137.19,182.17,320.48,112.56,375.87,183.96,34.15,45.67,198.82,68.88,508.37,130.01,398.77,53.05,636.44,118.79,72.67,26.35
6/21/2019 16:00:00,8031.71,49.7,136.97,56.09,95.57,37.94,14.79,191.14,273.99,266.13,133.96,176.08,112.32,29.1,75.7,369.21,43.56,41.36,57.03,202.27,299.33,47.46,261.51,44.15,31.48,174.31,72.72,42.96,1880,83.82,175.74,168.16,55.25,137.07,183.97,320.26,113.67,376.27,183.03,33.25,45.91,197.46,68.16,508.09,128.84,394.69,52.49,630.65,116.21,71.37,26.22
6/24/2019 16:00:00,8005.7,49.65,137.78,55.78,95.7,38.17,14.91,192.6,279.2,266.77,134.14,178.39,112.73,29.26,75.54,371.04,43.6,41.49,57.18,202.8,299.87,47.63,262.34,43.84,30.52,174.61,73.16,42.33,1870.81,83.65,175.27,167.76,55.33,136.76,181.02,312.55,112.9,375.49,181.27,33.19,47.15,198.42,66.17,510.04,128.11,392.44,52.39,621.8,116.5,71.28,25.84
6/25/2019 16:00:00,7884.72,48.89,133.43,54.32,93.91,37.87,14.65,188.84,276.51,266.36,133.81,181.61,111.48,28.86,74.58,360.3,42.75,41.4,56.08,199.04,287.97,46.85,257.49,43.49,30.68,173.94,72.55,41.98,1845.47,84.25,173.51,165.52,55.48,133.28,180.15,312.9,110.28,374.46,175.82,32.68,46.2,198.32,66.18,500.05,124.64,390.91,50.92,614.54,114.44,69.43,25.36
6/26/2019 16:00:00,7909.97,49.95,133.93,53.99,94.89,39.82,14.62,187.66,281.44,264.41,132.32,182.77,114.43,29.92,73.04,362.2,42.11,40.97,56.6,204.39,288.72,48.19,256.5,43.15,30.84,173.59,74.95,43.58,1830.22,83.38,171.24,162.82,54.46,135.65,177.66,305.08,110.87,368.19,181.28,37.04,46.73,192.03,66.53,490.28,123.98,388.24,51.31,609.22,114.15,69.84,25.39
6/27/2019 16:00:00,7967.76,49.94,134.15,53.8,95.21,40.81,14.86,189.5,285.71,265.58,131.69,184.08,115.86,30.74,73.29,370.02,42,40.99,55.73,204.99,293.23,47.46,257.99,43.1,30.77,173.84,75.43,44.69,1845.17,83.56,172.59,164.01,54.12,138.29,178.58,310.67,112.84,367.57,186.13,38.07,47.28,193.9,68.3,498.19,125.62,391.41,52.27,610.67,113.67,70.17,25.48
6/28/2019 16:00:00,8006.24,49.48,133.96,54.05,94.68,41.06,14.9,193,287.86,264.26,131.13,187.11,114.76,30.37,74.14,367.32,42.28,41.28,54.73,207.93,294.65,47.87,261.33,43.27,31.04,174.59,76.07,44.91,1874.71,83.83,174.85,165.33,53.9,140.29,183.38,313,112.87,369.32,187.84,38.59,47.2,194.11,67.92,504.29,128.69,395.18,51.15,611.77,114.46,70.81,25.79
7/1/2019 16:00:00,8091.16,50.39,135.68,54.9,96.11,41.54,15.14,193,300.35,263.55,131.87,184.83,117.19,31.2,74.15,374.6,42.71,41.31,54.74,214.97,300.97,48.05,264.2,43.57,30.46,176.81,77.52,45.68,1898.42,84.55,176.44,166.39,54.71,141.23,181.84,316.56,115,374.34,191.34,40.11,47.5,196.59,68.54,504.94,131.43,397.74,52.54,619.31,115.03,73.35,26.21
7/2/2019 16:00:00,8109.09,50.68,136.58,55.56,96.72,40.56,14.97,195,295.33,265.47,132.43,184.44,116.06,31.24,75.48,375.43,42.89,41.71,55.81,214.42,301.39,48.12,266.33,43.71,30.52,176.62,77.01,44.66,1907.99,85.51,176.51,161.96,54.95,141.26,179.53,315.53,113.51,383.09,187.19,39.6,47.98,199.77,68.25,514.94,133.46,398.69,52.34,626.98,116.17,74.02,26.09
7/3/2019 13:00:00,8170.23,51.1,137.46,56.08,96.95,40.69,15.66,197.2,284.89,269.14,133.99,183.17,115.94,31.19,75.82,381.72,43.32,41.99,56.48,213.83,305.7,48.52,270.17,44,31.25,178.4,76.63,44.67,1919.65,87.79,179.06,164.09,55.81,141.75,183.26,318.39,113.17,386.22,184.86,39.59,48.66,201.67,69.65,518.95,134.89,400,53.11,633.52,117.68,74.81,26.23
7/5/2019 16:00:00,8161.79,51.06,137.06,56.58,97.15,40.06,15.54,196.4,282.66,268.25,133.02,184.02,115.75,31.5,76.23,380.55,43.28,40.94,56.6,209.75,303.98,48.08,270.54,43.38,30.99,176.59,76.66,43.98,1924.75,87.79,179.08,164.84,55.5,142.01,178.34,307,112.86,386.04,183.64,39.42,48.15,202.81,69.81,518.18,135.4,401.68,52.3,638.18,117.16,74.41,26.13
7/8/2019 16:00:00,8098.38,50.01,136.96,55.82,97.62,39.3,15.36,195.76,274.96,269.4,132.56,184.28,114.93,32.04,75.63,376.16,42.63,40.83,56.19,208.03,302.92,47.82,271.13,42.99,30.69,175.67,76.63,43.45,1875.76,87.44,177.72,164.07,55.44,141.3,176.75,302.84,111.83,386.27,181.4,40.41,46.47,201.99,69.94,519.16,135.6,399.4,51.56,629.97,116.95,74.37,25.74
7/9/2019 16:00:00,8141.73,50.31,136.46,56.24,99.42,39.33,15.34,199.21,275.53,269.97,131.74,186.35,115.78,33.15,75.15,379.93,42.98,40.74,56.34,206.61,304.2,47.75,270.68,43.27,30.5,175.52,76.55,43.97,1877.87,87.23,176.09,163.54,55.38,139.52,178.46,307.97,113.29,385.21,183.08,41.35,46.37,201.99,71.78,521.5,135.86,401.22,51.51,640.56,118.37,74.49,25.57
7/10/2019 16:00:00,8202.53,50.81,137.85,57.02,100.87,40.02,15.93,202.73,274.5,271.42,134.41,186.64,116.64,33.79,78.63,381,43.79,41.13,57.13,208.12,306.98,48.21,274.81,43.25,31.3,174.46,74.36,44.72,1869.39,88.38,177.43,164.54,55.53,141.57,178.76,301.43,114.01,389.2,184.22,42.9,46.84,203.17,71.56,527.16,137.57,407.21,52.52,633.33,119.64,75.1,25.53
7/11/2019 16:00:00,8196.04,50.44,138.4,57.21,100.05,41.57,15.91,201.23,276.06,276.54,134.35,188.58,116.72,33.06,78.26,379.5,44.08,40.45,57.3,208.74,307.6,48.6,278.22,42.36,30.65,174.54,73.71,45.28,1874.17,89.07,178.67,165.21,54.63,141.9,176.01,291.82,113.92,393.47,184.89,43.48,47.34,206.41,72.55,523.88,136.44,410.25,52.68,634.29,120.65,75.2,25.75
7/12/2019 16:00:00,8244.14,50.83,138.9,57.25,100.55,41.9,16.34,204.87,285.39,279.44,133.28,185.94,118.32,33.21,79.45,373.25,44.64,40.21,57.95,208.18,309.42,49.92,281.65,41.28,30.8,177.14,74.9,46.51,1882.48,89.77,175.42,165.13,54.54,142.55,175.79,292.56,116.2,401.83,191.24,44.51,47.2,207.47,72.31,518.01,137.41,414.31,51.97,644.79,120.12,75.02,26.19
7/15/2019 16:00:00,8258.19,51.3,138.9,57.52,101.05,41.82,16.9,203.91,288.34,280.58,134.15,182.24,119.84,34.39,79.31,366.6,44.72,40.22,58.05,206.76,308.76,50.12,282.55,41.65,30.68,175.01,75.43,46.28,1881.91,90.16,175.92,165.01,54.7,142.78,176.37,298.2,117.02,403.23,192.75,44.4,47.66,206.02,73.22,516.99,137.46,414.63,51.25,645.11,120.9,75.2,26.17
7/16/2019 16:00:00,8222.8,51.13,137.08,57.68,100.5,41.77,16.83,203.84,284.13,280.65,133.8,181.59,118.68,33.85,79.04,365.99,45.09,40.2,57.62,205,305.7,49.17,280.88,41.83,30.32,174.78,75.67,46.01,1888.9,90.08,171.85,164.2,54.77,143.96,176.16,298.37,115.46,405.55,189.81,43.06,46.99,203.48,73.29,514.22,135.91,414.84,51.88,633.95,119.71,74.69,26.52
7/17/2019 16:00:00,8185.21,50.84,136.27,57.32,99.6,42.43,16.99,201.8,285.08,281.56,132.78,182.27,117.18,33.6,78.93,362.44,44.43,40.34,57.21,217.67,309.39,49.39,280.63,41.57,30.44,168.62,75.76,46.22,1867.74,90.25,174.5,165.39,54.89,141.24,177.14,299.42,113.94,399.64,191.72,43.37,46.68,204.09,74.55,512.18,135.75,414.56,50.49,631.73,118.81,74.35,23.79
7/18/2019 16:00:00,8207.24,51.42,136.42,57.32,98.9,42.55,16.9,200.78,289.78,282.91,132.88,178,118.57,33,77.97,325.21,44.56,40.73,57.74,226.65,310.08,49.94,282.88,41.95,31.05,173.88,74.37,48.17,1885.91,91.5,178.88,167.77,55.23,139.8,178.09,303.09,116.01,403.19,198.23,44.67,45.72,206.26,74.1,512.17,136.04,415.62,49.6,648.67,119.87,74.72,23.94
7/19/2019 16:00:00,8146.49,50.65,136.62,56.51,98.23,42.11,17.21,198.36,290,281.51,130.09,174.93,117.26,32.51,77.43,315.1,44.06,40.12,57.36,223.62,306.87,50.27,279.32,41.95,31.54,172.99,75,47.81,1882.09,90.3,176.27,166.46,54.89,137.73,174.13,298.11,115.78,396.82,198.47,45.52,45.14,204.85,74.09,506.61,134.99,409.79,48.76,626.7,118.63,72.92,23.44
7/22/2019 16:00:00,8204.14,51.81,138.43,56.9,99.28,42.83,17.05,202.32,296.15,280.17,130.28,176.12,118.18,32.85,77.66,310.62,43.85,40.33,57.73,227.74,308.55,51.35,281.15,42.18,31.49,173.58,75.95,50.73,1893.7,90.92,178.5,167.14,54.64,136.06,174.08,296.52,117.71,394.78,207.21,47.19,45.57,206.14,73.86,506.4,135.42,407.86,48.59,636.51,118.69,72.66,23.64
7/23/2019 16:00:00,8251.4,52.21,139.29,57.31,99.72,43.92,17.34,202.36,300.78,280.1,130.74,177.47,120.07,33.49,78.14,307.3,44.32,40.58,57.71,230.21,307.88,51.75,281.9,42.61,31.95,174.86,74.12,51.03,1900.25,90.11,179.26,167.91,54.79,140.69,175.24,309.26,119.92,392.39,209.76,46.95,45.92,205.35,74.65,507.33,136.16,407.53,49.01,634.83,120.22,74.27,23.31
7/24/2019 16:00:00,8321.5,52.17,140.72,56.89,100.04,44.67,17.66,204.66,303.77,280.83,129.21,177.06,129,34.11,80.61,317.94,44.87,40.35,57.23,234.06,310.27,52.92,281.36,42.4,32.07,173.96,75.87,52.14,1919.25,90.65,181.01,167.21,54.42,139.79,173.34,313.63,124.64,396.5,216.98,47.99,46.86,201.64,75.01,508.32,137.62,409.67,49.03,660,121.3,75.79,23.07
